Product Name,Price,Ratings,Model Number,Processor,RAM,Operating System,Storage,Warranty,Brand,text
HP AMD Ryzen 5 Quad Core 7th Gen,"₹39,990",4.3,,AMD Ryzen 5 Quad Core Processor,(7th Gen)8 GB LPDDR4RAM,Windows 11 Operating System,512 GB SSD,,HP,"HP AMD Ryzen 5 Quad Core 7th Gen for ₹₹39,990 - AMD Ryzen 5 Quad Core Processor (7th Gen)8 GB LPDDR4 RAMWindows 11 Operating System512 GB SSD35.56 cm (14 inch) Display1 year Onsite Warrenty"
Lenovo IdeaPad 5,"₹67,990",4.3,,Intel Core i5 Processor,(13th Gen)16 GB LPDDR5XRAM,Windows 11 Operating System,512 GB SSD,1 Year Carry-in Warranty,Lenovo,"Lenovo IdeaPad 5 for ₹₹67,990 - Intel Core i5 Processor (13th Gen)16 GB LPDDR5X RAMWindows 11 Operating System512 GB SSD35.56 cm (14 Inch) Touchscreen Display1 Year Carry-in Warranty"
Acer Aspire 3,"₹17,990",4.3,A311-45,Intel Celeron Dual Core Processor,8 GB DDR4RAM,64 bit Windows 11 Home Operating System,512 GB SSD,1 Year Warranty,Acer,"Acer Aspire 3 for ₹₹17,990 - Intel Celeron Dual Core Processor8 GB DDR4 RAM64 bit Windows 11 Home Operating System512 GB SSD29.46 cm (11.6 inch) Display1 Year Warranty"
Acer Aspire 3 Backlit AMD Ryzen 5 Hexa Core 7430U,"₹33,990",4.4,,AMD Ryzen 5 Hexa Core Processor,16 GB DDR4RAM,Windows 11 Operating System,512 GB SSD,1 Year Carry-in Warranty,Acer,"Acer Aspire 3 Backlit AMD Ryzen 5 Hexa Core 7430U for ₹₹33,990 - AMD Ryzen 5 Hexa Core Processor16 GB DDR4 RAMWindows 11 Operating System512 GB SSD39.62 cm (15.6 Inch) Display1 Year Carry-in Warranty"
Acer Nitro V,"₹94,990",3.4,,Intel Core i7 Processor,(13th Gen)16 GB DDR5RAM,Windows 11 Operating System,512 GB SSD,1 Year Carry-in Warranty,Acer,"Acer Nitro V for ₹₹94,990 - Intel Core i7 Processor (13th Gen)16 GB DDR5 RAMWindows 11 Operating System512 GB SSD39.62 cm (15.6 Inch) Display1 Year Carry-in Warranty"
Lenovo IdeaPad Flex 5 AMD Ryzen 5 Hexa Core 8th Gen,"₹64,990",4.0,,AMD Ryzen 5 Hexa Core Processor,(8th Gen)16 GB LPDDR4RAM,Windows 11 Operating System,512 GB SSD,1Yr Warranty,Lenovo,"Lenovo IdeaPad Flex 5 AMD Ryzen 5 Hexa Core 8th Gen for ₹₹64,990 - AMD Ryzen 5 Hexa Core Processor (8th Gen)16 GB LPDDR4 RAMWindows 11 Operating System512 GB SSD35.56 cm (14 inch) Display1Yr Warranty + 1 Yr Premium Care and 1 Yr Accidental Damage Protection"
HP Backlit,"₹44,990",4.5,,Intel Core i5 Processor,(12th Gen)8 GB DDR4RAM,64 bit Windows 11 Operating System,512 GB SSD,1 Year Onsite Warranty,HP,"HP Backlit for ₹₹44,990 - Intel Core i5 Processor (12th Gen)8 GB DDR4 RAM64 bit Windows 11 Operating System512 GB SSD39.62 cm (15.6 Inch) Display1 Year Onsite Warranty"
CHUWI,"₹16,490",3.8,,"Light weight, Portable Laptop
RAM/Storage: 8GB LPDDR4 Ram, 256GB M.2 SSD StorageHard-Decoding 4k@60Hz
Graphics/GPU: UHD Graphics 600
Display: 14.1 inch, 16:9 IPS Display
Touchpad: Larger Touchpad with easy control
Keyboard: Chiclet keyboard keysIntel Celeron Dual Core Processor",(11th Gen)8 GB DDR4RAM,"/Storage: 8GB LPDDR4 Ram, 256GB M.2 SSD StorageHard-Decoding 4k@60Hz
Graphics/GPU: UHD Graphics 600
Display: 14.1 inch, 16:9 IPS Display
Touchpad: Larger Touchpad with easy control
Keyboard: Chiclet keyboard keysIntel Celeron Dual Core Processor (11th Gen)8 GB DDR4 Operating System",256 GB SSD,"WPS Office, Operating System Software1 Year Onsite Warranty",CHUWI,"CHUWI for ₹₹16,490 - Light weight, Portable Laptop
RAM/Storage: 8GB LPDDR4 Ram, 256GB M.2 SSD StorageHard-Decoding 4k@60Hz
Graphics/GPU: UHD Graphics 600
Display: 14.1 inch, 16:9 IPS Display
Touchpad: Larger Touchpad with easy control
Keyboard: Chiclet keyboard keysIntel Celeron Dual Core Processor (11th Gen)8 GB DDR4 RAM64 bit Windows 11 Operating System256 GB SSD35.81 cm (14.1 inch) DisplayWPS Office, Operating System Software1 Year Onsite Warranty"
DELL Inspiron 3520,"₹38,990",4.1,,Intel Core i3 Processor,(11th Gen)8 GB DDR4RAM,64 bit Windows 11 Operating System,512 GB SSD,,DELL,"DELL Inspiron 3520 for ₹₹38,990 - Intel Core i3 Processor (11th Gen)8 GB DDR4 RAM64 bit Windows 11 Operating System512 GB SSD39.62 cm (15.6 Inch) DisplayWindows 11, Microsoft Office1 Year Onsite Hardware Service"
HP Pavilion x360,"₹77,490",4.1,,Intel Core i5 Processor,(13th Gen)16 GB DDR4RAM,64 bit Windows 11 Operating System,1 TB SSD,1 Year Onsite Warranty,HP,"HP Pavilion x360 for ₹₹77,490 - Intel Core i5 Processor (13th Gen)16 GB DDR4 RAM64 bit Windows 11 Operating System1 TB SSD35.56 cm (14 Inch) Touchscreen Display1 Year Onsite Warranty"
HP Victus 15 AMD Ryzen 5 Hexa Core 5600H,"₹60,990",4.2,,AMD Ryzen 5 Hexa Core Processor,16 GB DDR4RAM,Windows 11 Operating System,512 GB SSD,1 Year Onsite Warranty,HP,"HP Victus 15 AMD Ryzen 5 Hexa Core 5600H for ₹₹60,990 - AMD Ryzen 5 Hexa Core Processor16 GB DDR4 RAMWindows 11 Operating System512 GB SSD38.86 cm (15.3 Inch) Display1 Year Onsite Warranty"
MSI Modern 14 H,"₹59,990",4.3,,Intel Core i7 Processor,(13th Gen)16 GB DDR4RAM,Windows 11 Operating System,1 TB SSD,1 Year Onsite Warranty,MSI,"MSI Modern 14 H for ₹₹59,990 - Intel Core i7 Processor (13th Gen)16 GB DDR4 RAMWindows 11 Operating System1 TB SSD35.56 cm (14 inch) Display1 Year Onsite Warranty"
HP 15 (2024) AMD Ryzen 3 Quad Core 7320U,"₹29,990",3.7,,AMD Ryzen 3 Quad Core Processor,8 GB DDR4RAM,Windows 11 Operating System,512 GB SSD,1 Year Onsite Warranty,HP,"HP 15 (2024) AMD Ryzen 3 Quad Core 7320U for ₹₹29,990 - AMD Ryzen 3 Quad Core Processor8 GB DDR4 RAMWindows 11 Operating System512 GB SSD39.62 cm (15.6 Inch) Display1 Year Onsite Warranty"
MSI Thin 15,"₹50,990",4.4,,Intel Core i5 Processor,(12th Gen)16 GB DDR4RAM,Windows 11 Operating System,512 GB SSD,2 Year Onsite Warranty,MSI,"MSI Thin 15 for ₹₹50,990 - Intel Core i5 Processor (12th Gen)16 GB DDR4 RAMWindows 11 Operating System512 GB SSD39.62 cm (15.6 Inch) Display2 Year Onsite Warranty"
MSI Modern 14,"₹42,999",4.3,,Intel Core i7 Processor,(12th Gen)8 GB DDR4RAM,Windows 11 Operating System,512 GB SSD,,MSI,"MSI Modern 14 for ₹₹42,999 - Intel Core i7 Processor (12th Gen)8 GB DDR4 RAMWindows 11 Operating System512 GB SSD35.56 cm (14 Inch) Display1 Year Carry-in warranty"
HP Pavilion,"₹63,990",3.9,,Intel Core i5 Processor,(12th Gen)16 GB DDR4RAM,64 bit Windows 11 Operating System,512 GB SSD,"Microsoft Office Home & Student 2021, HP Documentation, HP BIOS recovery, HP Smart1 Year Onsite Warranty",HP,"HP Pavilion for ₹₹63,990 - Intel Core i5 Processor (12th Gen)16 GB DDR4 RAM64 bit Windows 11 Operating System512 GB SSD35.56 cm (14 inch) DisplayMicrosoft Office Home & Student 2021, HP Documentation, HP BIOS recovery, HP Smart1 Year Onsite Warranty"
ASUS TUF Gaming A15 AMD Ryzen 7 Octa Core 7435HS,"₹54,990",4.7,,AMD Ryzen 7 Octa Core Processor,8 GB DDR5RAM,Windows 11 Home Operating System,512 GB SSD,1 Year Carry-in Warranty,ASUS,"ASUS TUF Gaming A15 AMD Ryzen 7 Octa Core 7435HS for ₹₹54,990 - AMD Ryzen 7 Octa Core Processor8 GB DDR5 RAMWindows 11 Home Operating System512 GB SSD39.62 cm (15.6 inch) Display1 Year Carry-in Warranty"
HP,"₹48,990",4.2,,Intel Core i5 Processor,(12th Gen)16 GB DDR4RAM,Windows 11 Operating System,512 GB SSD,,HP,"HP for ₹₹48,990 - Intel Core i5 Processor (12th Gen)16 GB DDR4 RAMWindows 11 Operating System512 GB SSD39.62 cm (15.6 inch) Display1 Year Onsite warranty"
Infinix,"₹44,990",4.3,,Intel Core i7 Processor,32 GB LPDDR4XRAM,Windows 11 Operating System,512 GB SSD,1 Year Onsite Warranty,Infinix,"Infinix for ₹₹44,990 - Intel Core i7 Processor32 GB LPDDR4X RAMWindows 11 Operating System512 GB SSD35.56 cm (14 inch) Display1 Year Onsite Warranty"
Acer Aspire 3,"₹68,000",4.4,A324-51,Intel Core i7 Processor,(12th Gen)16 GB DDR4RAM,64 bit Windows 11 Operating System,1 TB SSD,1 Year Domestic Warranty,Acer,"Acer Aspire 3 for ₹₹68,000 - Intel Core i7 Processor (12th Gen)16 GB DDR4 RAM64 bit Windows 11 Operating System1 TB SSD35.56 cm (14 Inch) Display1 Year Domestic Warranty"
DELL,"₹44,990",4.2,,Processor,: Intel i5-1235U (Base- 3.30 GHz & Turbo up to 4.40 GHz) 10 CoresRAM,"& Storage: 8GB DDR4 & 1TB + 256GB SSDGraphics & Keyboard: Integrated & Standard KeyboardDisplay: 15.6"" FHD WVA AG 120Hz 250 nits Narrow BorderIntel Core i5 Processor (12th Gen)8 GB DDR4 Operating System",1 TB HDD|256 GB SSD,": 15.6"" FHD WVA AG 120Hz 250 nits Narrow BorderIntel Core i5 Processor (12th Gen)8 GB DDR4 RAMWindows 11 Operating System1 TB HDD|256 GB SSD39.62 cm (15.6 Inch) Display1 Year Onsite Warranty",DELL,"DELL for ₹₹44,990 - Processor: Intel i5-1235U (Base- 3.30 GHz & Turbo up to 4.40 GHz) 10 CoresRAM & Storage: 8GB DDR4 & 1TB + 256GB SSDGraphics & Keyboard: Integrated & Standard KeyboardDisplay: 15.6"" FHD WVA AG 120Hz 250 nits Narrow BorderIntel Core i5 Processor (12th Gen)8 GB DDR4 RAMWindows 11 Operating System1 TB HDD|256 GB SSD39.62 cm (15.6 Inch) Display1 Year Onsite Warranty"
HP 15s AMD Ryzen 3 Dual Core 3250U,"₹26,400",3.7,15s-ey1508AU,AMD Ryzen 3 Dual Core Processor,8 GB DDR4RAM,64 bit Windows 11 Operating System,256 GB SSD,"Microsoft Office 2021 Home and Student, HP Documentation, HP BIOS recovery, HP Smart1 Year Onsite Warranty",HP,"HP 15s AMD Ryzen 3 Dual Core 3250U for ₹₹26,400 - AMD Ryzen 3 Dual Core Processor8 GB DDR4 RAM64 bit Windows 11 Operating System256 GB SSD39.62 cm (15.6 inch) DisplayMicrosoft Office 2021 Home and Student, HP Documentation, HP BIOS recovery, HP Smart1 Year Onsite Warranty"
SAMSUNG Galaxy Book5 360 AI PC Full Metal Chasis,"₹1,14,990",4.9,,Intel Core Ultra 5 Processor,16 GB LPDDR5XRAM,Windows 11 Operating System,512 GB SSD,1 Year Onsite Warranty,SAMSUNG,"SAMSUNG Galaxy Book5 360 AI PC Full Metal Chasis for ₹₹1,14,990 - Intel Core Ultra 5 Processor16 GB LPDDR5X RAMWindows 11 Operating System512 GB SSD39.62 cm (15.6 Inch) Touchscreen Display1 Year Onsite Warranty"
Lenovo IdeaPad Slim 3,"₹49,990",4.1,,Intel Core i5 Processor,(12th Gen)16 GB LPDDR5RAM,Windows 11 Home Operating System,512 GB SSD,Office Home 20241 Year Carry-in Warranty,Lenovo,"Lenovo IdeaPad Slim 3 for ₹₹49,990 - Intel Core i5 Processor (12th Gen)16 GB LPDDR5 RAMWindows 11 Home Operating System512 GB SSD35.56 cm (14 inch) DisplayOffice Home 20241 Year Carry-in Warranty"
HP Victus,"₹93,990",4.4,,Intel Core i7 Processor,(13th Gen)16 GB DDR4RAM,Windows 11 Home Operating System,512 GB SSD,Windows 11 Microsoft Office Home & Student Edition 20211 Year Carry-in Warranty,HP,"HP Victus for ₹₹93,990 - Intel Core i7 Processor (13th Gen)16 GB DDR4 RAMWindows 11 Home Operating System512 GB SSD39.62 cm (15.6 inch) DisplayWindows 11 Microsoft Office Home & Student Edition 20211 Year Carry-in Warranty"
HP,"₹49,300",3.6,15-fd0111TU,Intel Core i5 Processor,(12th Gen)16 GB DDR4RAM,Windows 11 Operating System,512 GB SSD,1 Year Onsite Warranty,HP,"HP for ₹₹49,300 - Intel Core i5 Processor (12th Gen)16 GB DDR4 RAMWindows 11 Operating System512 GB SSD39.62 cm (15.6 Inch) Display1 Year Onsite Warranty"
Acer Aspire 3,"₹17,990",4.0,A311-45,Intel Celeron Dual Core Processor,8 GB DDR4RAM,64 bit Windows 11 Home Operating System,512 GB SSD,1 Year Warranty,Acer,"Acer Aspire 3 for ₹₹17,990 - Intel Celeron Dual Core Processor8 GB DDR4 RAM64 bit Windows 11 Home Operating System512 GB SSD29.46 cm (11.6 inch) Display1 Year Warranty"
Acer Aspire 3 Backlit AMD Ryzen 5 Hexa Core 7430U,"₹33,990",4.3,,AMD Ryzen 5 Hexa Core Processor,16 GB DDR4RAM,Windows 11 Operating System,512 GB SSD,1 Year Carry-in Warranty,Acer,"Acer Aspire 3 Backlit AMD Ryzen 5 Hexa Core 7430U for ₹₹33,990 - AMD Ryzen 5 Hexa Core Processor16 GB DDR4 RAMWindows 11 Operating System512 GB SSD39.62 cm (15.6 Inch) Display1 Year Carry-in Warranty"
HP Pavilion,"₹75,990",4.3,14-dv2015TU,Intel Core i7 Processor,(12th Gen)16 GB DDR4RAM,64 bit Windows 11 Operating System,1 TB SSD,"Microsoft Office Home & Student 2021, HP Documentation, HP BIOS recovery, HP Smart1 Year Onsite Warranty",HP,"HP Pavilion for ₹₹75,990 - Intel Core i7 Processor (12th Gen)16 GB DDR4 RAM64 bit Windows 11 Operating System1 TB SSD35.56 cm (14 inch) DisplayMicrosoft Office Home & Student 2021, HP Documentation, HP BIOS recovery, HP Smart1 Year Onsite Warranty"
MSI Bravo 15 AMD Ryzen 7 Octa Core 7735HS,"₹62,999",4.7,,AMD Ryzen 7 Octa Core Processor,16 GB DDR5RAM,Windows 11 Operating System,512 GB SSD,1 Year Onsite Warranty,MSI,"MSI Bravo 15 AMD Ryzen 7 Octa Core 7735HS for ₹₹62,999 - AMD Ryzen 7 Octa Core Processor16 GB DDR5 RAMWindows 11 Operating System512 GB SSD39.62 cm (15.6 inch) Display1 Year Onsite Warranty"
DELL Inspiron,"₹48,490",4.3,,Intel Core i5 Processor,(12th Gen)8 GB DDR4RAM,64 bit Windows 11 Operating System,512 GB SSD,Office Home & Student 20211 Year Onsite Warranty,DELL,"DELL Inspiron for ₹₹48,490 - Intel Core i5 Processor (12th Gen)8 GB DDR4 RAM64 bit Windows 11 Operating System512 GB SSD39.62 cm (15.6 inch) DisplayOffice Home & Student 20211 Year Onsite Warranty"
MSI Modern 15,"₹36,990",3.8,,Intel Core i3 Processor,(13th Gen)8 GB DDR4RAM,Windows 11 Operating System,512 GB SSD,1 Year Warranty,MSI,"MSI Modern 15 for ₹₹36,990 - Intel Core i3 Processor (13th Gen)8 GB DDR4 RAMWindows 11 Operating System512 GB SSD39.62 cm (15.6 Inch) Display1 Year Warranty Term"
ASUS TUF Gaming A15 AMD Ryzen 7 Octa Core 7435HS,"₹54,990",4.3,,AMD Ryzen 7 Octa Core Processor,8 GB DDR5RAM,Windows 11 Home Operating System,512 GB SSD,1 Year Carry-in Warranty,ASUS,"ASUS TUF Gaming A15 AMD Ryzen 7 Octa Core 7435HS for ₹₹54,990 - AMD Ryzen 7 Octa Core Processor8 GB DDR5 RAMWindows 11 Home Operating System512 GB SSD39.62 cm (15.6 inch) Display1 Year Carry-in Warranty"
HP Victus Gaming,"₹54,990",3.3,,Intel Core i5 Processor,(12th Gen)8 GB DDR4RAM,Windows 11 Operating System,512 GB SSD,1 Year Carry-in Warranty,HP,"HP Victus Gaming for ₹₹54,990 - Intel Core i5 Processor (12th Gen)8 GB DDR4 RAMWindows 11 Operating System512 GB SSD39.62 cm (15.6 inch) Display1 Year Carry-in Warranty"
HP 14 G9 (2025) AMD Ryzen 3 Dual Core 3250U,"₹28,880",3.5,,AMD Ryzen 3 Dual Core Processor,16 GB DDR4RAM,64 bit Windows 11 Home Operating System,512 GB SSD,"Microsoft Office 2021, Windows 11 Home1 Year Onsite Warranty",HP,"HP 14 G9 (2025) AMD Ryzen 3 Dual Core 3250U for ₹₹28,880 - AMD Ryzen 3 Dual Core Processor16 GB DDR4 RAM64 bit Windows 11 Home Operating System512 GB SSD35.56 cm (14 inch) DisplayMicrosoft Office 2021, Windows 11 Home1 Year Onsite Warranty"
ASUS Vivobook 15,"₹39,890",4.1,,Intel Core i5 Processor,(11th Gen)8 GB DDR4RAM,64 bit Windows 11 Operating System,512 GB SSD,1 Year Onsite Warranty,ASUS,"ASUS Vivobook 15 for ₹₹39,890 - Intel Core i5 Processor (11th Gen)8 GB DDR4 RAM64 bit Windows 11 Operating System512 GB SSD39.62 cm (15.6 Inch) Display1 Year Onsite Warranty"
HP Backlit,"₹44,990",3.7,,Intel Core i5 Processor,(12th Gen)8 GB DDR4RAM,64 bit Windows 11 Operating System,512 GB SSD,1 Year Onsite Warranty,HP,"HP Backlit for ₹₹44,990 - Intel Core i5 Processor (12th Gen)8 GB DDR4 RAM64 bit Windows 11 Operating System512 GB SSD39.62 cm (15.6 Inch) Display1 Year Onsite Warranty"
HP 15 (2024) AMD Ryzen 3 Quad Core 7320U,"₹29,990",4.2,,AMD Ryzen 3 Quad Core Processor,8 GB DDR4RAM,Windows 11 Operating System,512 GB SSD,1 Year Onsite Warranty,HP,"HP 15 (2024) AMD Ryzen 3 Quad Core 7320U for ₹₹29,990 - AMD Ryzen 3 Quad Core Processor8 GB DDR4 RAMWindows 11 Operating System512 GB SSD39.62 cm (15.6 Inch) Display1 Year Onsite Warranty"
Lenovo IdeaPad 5,"₹67,990",4.3,,Intel Core i5 Processor,(13th Gen)16 GB LPDDR5XRAM,Windows 11 Operating System,512 GB SSD,1 Year Carry-in Warranty,Lenovo,"Lenovo IdeaPad 5 for ₹₹67,990 - Intel Core i5 Processor (13th Gen)16 GB LPDDR5X RAMWindows 11 Operating System512 GB SSD35.56 cm (14 Inch) Touchscreen Display1 Year Carry-in Warranty"
Lenovo V 14 (2025) AMD Ryzen 3 Quad Core 7320U,"₹27,990",4.3,,AMD Ryzen 3 Quad Core Processor,8 GB LPDDR5RAM,64 bit Windows 11 Operating System,512 GB SSD,"Microsoft Office 2021, Windows 11 Pro1 Year Onsite Warranty",Lenovo,"Lenovo V 14 (2025) AMD Ryzen 3 Quad Core 7320U for ₹₹27,990 - AMD Ryzen 3 Quad Core Processor8 GB LPDDR5 RAM64 bit Windows 11 Operating System512 GB SSD35.56 cm (14 inch) DisplayMicrosoft Office 2021, Windows 11 Pro1 Year Onsite Warranty"
ASUS Chromebook Flip Touch,"₹18,990",4.3,,Intel Celeron Dual Core Processor,4 GB LPDDR4RAM,Chrome Operating System,,1 Year Onsite Warranty,ASUS,"ASUS Chromebook Flip Touch for ₹₹18,990 - Intel Celeron Dual Core Processor4 GB LPDDR4 RAMChrome Operating System29.46 cm (11.6 inch) Touchscreen Display1 Year Onsite Warranty"
HP Victus,"₹69,300",4.0,,Intel Core i5 Processor,(12th Gen)16 GB DDR4RAM,Windows 11 Operating System,1 TB SSD,1 Year Onsite Warranty,HP,"HP Victus for ₹₹69,300 - Intel Core i5 Processor (12th Gen)16 GB DDR4 RAMWindows 11 Operating System1 TB SSD39.62 cm (15.6 inch) Display1 Year Onsite Warranty"
SAMSUNG Galaxy Book5 360 AI PC Full Metal Chasis,"₹1,14,990",4.3,,Intel Core Ultra 5 Processor,16 GB LPDDR5XRAM,Windows 11 Operating System,512 GB SSD,1 Year Onsite Warranty,SAMSUNG,"SAMSUNG Galaxy Book5 360 AI PC Full Metal Chasis for ₹₹1,14,990 - Intel Core Ultra 5 Processor16 GB LPDDR5X RAMWindows 11 Operating System512 GB SSD39.62 cm (15.6 Inch) Touchscreen Display1 Year Onsite Warranty"
CHUWI,"₹16,490",4.9,,"Light weight, Portable Laptop
RAM/Storage: 8GB LPDDR4 Ram, 256GB M.2 SSD StorageHard-Decoding 4k@60Hz
Graphics/GPU: UHD Graphics 600
Display: 14.1 inch, 16:9 IPS Display
Touchpad: Larger Touchpad with easy control
Keyboard: Chiclet keyboard keysIntel Celeron Dual Core Processor",(11th Gen)8 GB DDR4RAM,"/Storage: 8GB LPDDR4 Ram, 256GB M.2 SSD StorageHard-Decoding 4k@60Hz
Graphics/GPU: UHD Graphics 600
Display: 14.1 inch, 16:9 IPS Display
Touchpad: Larger Touchpad with easy control
Keyboard: Chiclet keyboard keysIntel Celeron Dual Core Processor (11th Gen)8 GB DDR4 Operating System",256 GB SSD,"WPS Office, Operating System Software1 Year Onsite Warranty",CHUWI,"CHUWI for ₹₹16,490 - Light weight, Portable Laptop
RAM/Storage: 8GB LPDDR4 Ram, 256GB M.2 SSD StorageHard-Decoding 4k@60Hz
Graphics/GPU: UHD Graphics 600
Display: 14.1 inch, 16:9 IPS Display
Touchpad: Larger Touchpad with easy control
Keyboard: Chiclet keyboard keysIntel Celeron Dual Core Processor (11th Gen)8 GB DDR4 RAM64 bit Windows 11 Operating System256 GB SSD35.81 cm (14.1 inch) DisplayWPS Office, Operating System Software1 Year Onsite Warranty"
HP Victus,"₹73,000",4.3,,Intel Core i5 Processor,(12th Gen)16 GB DDR4RAM,Windows 11 Operating System,512 GB SSD,1 Year Onsite Warranty,HP,"HP Victus for ₹₹73,000 - Intel Core i5 Processor (12th Gen)16 GB DDR4 RAMWindows 11 Operating System512 GB SSD39.62 cm (15.6 inch) Display1 Year Onsite Warranty"
Lenovo IdeaPad Flex 5 AMD Ryzen 5 Hexa Core 8th Gen,"₹64,990",3.5,,AMD Ryzen 5 Hexa Core Processor,(8th Gen)16 GB LPDDR4RAM,Windows 11 Operating System,512 GB SSD,1Yr Warranty,Lenovo,"Lenovo IdeaPad Flex 5 AMD Ryzen 5 Hexa Core 8th Gen for ₹₹64,990 - AMD Ryzen 5 Hexa Core Processor (8th Gen)16 GB LPDDR4 RAMWindows 11 Operating System512 GB SSD35.56 cm (14 inch) Display1Yr Warranty + 1 Yr Premium Care and 1 Yr Accidental Damage Protection"
MSI Thin 15,"₹50,990",4.1,,Intel Core i5 Processor,(12th Gen)16 GB DDR4RAM,Windows 11 Operating System,512 GB SSD,2 Year Onsite Warranty,MSI,"MSI Thin 15 for ₹₹50,990 - Intel Core i5 Processor (12th Gen)16 GB DDR4 RAMWindows 11 Operating System512 GB SSD39.62 cm (15.6 Inch) Display2 Year Onsite Warranty"
HP,"₹48,990",4.4,,Intel Core i5 Processor,(12th Gen)16 GB DDR4RAM,Windows 11 Operating System,512 GB SSD,,HP,"HP for ₹₹48,990 - Intel Core i5 Processor (12th Gen)16 GB DDR4 RAMWindows 11 Operating System512 GB SSD39.62 cm (15.6 inch) Display1 Year Onsite warranty"
"ASUS Vivobook Pro 15 For Creator, AMD Ryzen 5 Hexa Core 5600HS","₹54,999",4.5,,AMD Ryzen 5 Hexa Core Processor,8 GB DDR4RAM,Windows 11 Operating System,512 GB SSD,1 Year Onsite Warranty,ASUS,"ASUS Vivobook Pro 15 For Creator, AMD Ryzen 5 Hexa Core 5600HS for ₹₹54,999 - AMD Ryzen 5 Hexa Core Processor8 GB DDR4 RAMWindows 11 Operating System512 GB SSD39.62 cm (15.6 Inch) Display1 Year Onsite Warranty"
Ultimus Pro,"₹11,990",4.3,,Intel Celeron Dual Core Processor,4 GB DDR4RAM,Windows 11 Operating System,,1 Year Onsite Warranty,Ultimus,"Ultimus Pro for ₹₹11,990 - Intel Celeron Dual Core Processor4 GB DDR4 RAMWindows 11 Operating System35.81 cm (14.1 inch) Display1 Year Onsite Warranty"
DELL Vostro 3420,"₹34,999",4.2,,Intel Core i3 Processor,(12th Gen)8 GB DDR4RAM,Windows 11 Operating System,512 GB SSD,,DELL,"DELL Vostro 3420 for ₹₹34,999 - Intel Core i3 Processor (12th Gen)8 GB DDR4 RAMWindows 11 Operating System512 GB SSD35.56 cm (14 inch) Display1 Year Onsite Service"
HP OMEN,"₹84,990",4.5,,Intel Core i5 Processor,(13th Gen)16 GB DDR5RAM,Windows 11 Operating System,512 GB SSD,1 Year Onsite Warranty,HP,"HP OMEN for ₹₹84,990 - Intel Core i5 Processor (13th Gen)16 GB DDR5 RAMWindows 11 Operating System512 GB SSD40.89 cm (16.1 Inch) Display1 Year Onsite Warranty"
Acer Aspire 3,"₹17,990",4.4,A311-45,Intel Celeron Dual Core Processor,8 GB DDR4RAM,64 bit Windows 11 Home Operating System,512 GB SSD,1 Year Warranty,Acer,"Acer Aspire 3 for ₹₹17,990 - Intel Celeron Dual Core Processor8 GB DDR4 RAM64 bit Windows 11 Home Operating System512 GB SSD29.46 cm (11.6 inch) Display1 Year Warranty"
Acer Aspire 3 Backlit AMD Ryzen 5 Hexa Core 7430U,"₹33,990",4.2,,AMD Ryzen 5 Hexa Core Processor,16 GB DDR4RAM,Windows 11 Operating System,512 GB SSD,1 Year Carry-in Warranty,Acer,"Acer Aspire 3 Backlit AMD Ryzen 5 Hexa Core 7430U for ₹₹33,990 - AMD Ryzen 5 Hexa Core Processor16 GB DDR4 RAMWindows 11 Operating System512 GB SSD39.62 cm (15.6 Inch) Display1 Year Carry-in Warranty"
Acer Travelmate,"₹37,990",3.7,,Intel Core i5 Processor,(11th Gen)16 GB DDR4RAM,Windows 11 Operating System,512 GB SSD,1 Year Onsite Warranty,Acer,"Acer Travelmate for ₹₹37,990 - Intel Core i5 Processor (11th Gen)16 GB DDR4 RAMWindows 11 Operating System512 GB SSD35.56 cm (14 inch) Display1 Year Onsite Warranty"
